x1,x2,x3,w
1.0,0.5,2.0,0.5
0.99895,0.50161,1.99881,0.500595
0.99790342912535,0.50321701204958,1.99761610718226,0.50119171120887
0.9968602814593814,0.504821041157177,1.9964183387302266,0.501790125035591
0.9958205510852514,0.5064220923349431,1.9952167118112527,0.5023902328983736
0.9947842320860425,0.5080201705986281,1.9940112435763806,0.5029920262247649
0.9937513185448631,0.5096152809674624,1.9928019511601265,0.5035954964517538
0.9927218045449454,0.5112074284640409,1.9915888516802667,0.5042006350258761
0.9916956841697441,0.5127966181142073,1.990371962237626,0.5048074334033182
0.9906729515030336,0.5143828549469398,1.989151299915867,0.5054158830500209
0.9896536006290049,0.5159661439942372,1.9879268817812816,0.506025975441781
0.9886376256323615,0.5175464902910053,1.9866987248825845,0.5066377020643528
0.9876250205984148,0.5191238988749449,1.9854668462507072,0.5072510544135492
0.9866157796131793,0.5206983747864401,1.9842312628985952,0.5078660239953412
0.9856098967634654,0.5222699230684471,1.9829919918210055,0.5084826023259564
0.9846073661369743,0.5238385487663844,1.9817490499943067,0.5091007809319775
0.9836081818223892,0.525404256928023,1.98050245437628,0.5097205513504396
0.9826123379094681,0.5269670526033778,1.9792522219059225,0.510341905128926
0.9816198284891349,0.5285269408446002,1.9779983695032526,0.5109648338256644
0.9806306476535696,0.5300839267058697,1.9767409140691146,0.5115893290096214
0.9796447894962989,0.5316380152432887,1.975479872484988,0.5122153822605963
0.9786622481122849,0.5331892115147758,1.9742152616127968,0.5128429851693143
0.9776830175980139,0.5347375205799613,1.9729470982947208,0.5134721293375185
0.9767070920515845,0.5362829475000825,1.9716753993530078,0.5141028063780619
0.9757344655727943,0.5378254973378808,1.970400181589789,0.5147350079149975
0.9747651322632271,0.5393651751574978,1.9691214617868937,0.5153687255836681
0.9737990862263386,0.5409019860243742,1.9678392567056686,0.5160039510307957
0.9728363215675414,0.5424359350051479,1.9665535830867957,0.5166406759145694
0.9718768323942901,0.5439670271675531,1.9652644576501137,0.517278891904733
0.9709206128161647,0.5454952675803209,1.9639718970944402,0.5179185906826712
0.9699676569449545,0.5470206613130794,1.9626759180973956,0.5185597639414958
0.9690179588947402,0.5485432134362557,1.9613765373152288,0.5192024033861308
0.9680715127819763,0.5500629290209778,1.9600737713826444,0.5198465007333959
0.9671283127255723,0.5515798131389772,1.958767636912631,0.5204920477120907
0.9661883528469735,0.5530938708624931,1.957458150496292,0.5211390360630768
0.9652516272702408,0.554605107264176,1.9561453287026769,0.5217874575393601
0.9643181301221306,0.5561135274169932,1.9548291880786144,0.5224373039061714
0.9633878555321732,0.557619136394134,1.953509745148548,0.5230885669410471
0.9624607976327512,0.5591219392689163,1.9521870164143715,0.5237412384339085
0.9615369505591769,0.5606219411146937,1.950861018355268,0.5243953101871406
0.9606163084497693,0.5621191470047631,1.9495317674275479,0.52505077401567
0.9596988654459304,0.5636135620122731,1.9481992800644912,0.5257076217470422
0.9587846156922207,0.5651051912101334,1.9468635726761891,0.5263658452214982
0.9578735533364343,0.5665940396709241,1.9455246616493884,0.5270254362920498
0.9569656725296736,0.5680801124668068,1.9441825633473364,0.5276863868245548
0.9560609674264224,0.5695634146694349,1.9428372941096284,0.5283486886977913
0.9551594321846201,0.5710439513498664,1.9414888702520556,0.5290123338035309
0.954261060965733,0.5725217275784757,1.9401373080664557,0.5296773140466114
0.9533658479348277,0.5739967484248671,1.9387826238205634,0.5303436213450092
0.9524737872606411,0.5754690189577885,1.937424833757864,0.5310112476299097
0.9515848731156521,0.5769385442450458,1.9360639540974467,0.5316801848457784
0.9506990996761511,0.5784053293534185,1.9347000010338617,0.5323504249504304
0.94981646112231,0.5798693793485752,1.9333329907369765,0.5330219599150995
0.948936951638251,0.5813306992949899,1.9319629393518343,0.5336947817245062
0.9480605654121148,0.5827892942558598,1.9305898629985148,0.5343688823769259
0.9471872966361287,0.5842451692930223,1.929213777771995,0.5350442538842549
0.9463171395066731,0.5856983294668742,1.927834699742013,0.535720888272077
0.9454500882243487,0.5871487798362901,1.9264526449529313,0.5363987775797289
0.9445861369940426,0.5885965254585429,1.9250676294236033,0.5370779138603646
0.9437252800249929,0.5900415713892235,1.92367966914724,0.53775828918102
0.9428675115308544,0.5914839226821623,1.922288780091279,0.5384398956226751
0.942012825729762,0.5929235843893507,1.9208949781972535,0.5391227252803178
0.9411612168443954,0.5943605615608631,1.9194982793806652,0.5398067702630047
0.9403126791020411,0.5957948592447808,1.9180986995308555,0.5404920226939229
0.9394672067346558,0.5972264824871145,1.9166962545108805,0.5411784747104504
0.9386247939789278,0.598655436331729,1.915290960157386,0.5418661184642157
0.9377854350763388,0.600081725820268,1.9138828322804842,0.542554946121157
0.9369491242732243,0.6015053559920795,1.9124718866636325,0.5432449498615803
0.9361158558208341,0.6029263318841422,1.9110581390635124,0.5439361218802181
0.935285623975392,0.6043446585309916,1.9096416052099108,0.5446284543862853
0.9344584229981551,0.6057603409646477,1.9082223008056016,0.5453219396035361
0.9336342471554718,0.6071733842145428,1.90680024152623,0.5460165697703201
0.9328130907188408,0.6085837933074503,1.9053754430201966,0.5467123371396363
0.9319949479649676,0.6099915732674134,1.9039479209085441,0.5474092339791886
0.9311798131758222,0.6113967291156751,1.902517690784845,0.548107252571439
0.9303676806386951,0.6127992658706086,1.901084768215089,0.5488063852136604
0.9295585446462533,0.6141991885476483,1.8996491687375752,0.5495066242179896
0.9287523994965956,0.615596502159221,1.8982109078628016,0.5502079619114785
0.9279492394933073,0.6169912117146784,1.8967700010733588,0.5509103906361457
0.9271490589455148,0.6183833222202297,1.8953264638238236,0.5516139027490264
0.9263518521679388,0.6197728386788751,1.8938803115406544,0.552318490622223
0.925557613480948,0.6211597660903393,1.8924315596220875,0.5530241466429535
0.9247663372106113,0.6225441094510065,1.890980223438035,0.5537308632136003
0.9239780176887504,0.6239258737538552,1.8895263183299837,0.5544386327517582
0.9231926492529913,0.6253050639883939,1.8880698596108956,0.5551474476902818
0.9224102262468149,0.6266816851405974,1.8866108625651088,0.5558573004773318
0.9216307430196085,0.6280557421928435,1.885149342448241,0.5565681835764213
0.920854193926715,0.6294272401238507,1.8836853144870933,0.5572800894664612
0.9200805733294831,0.6307961839086156,1.8822187938795547,0.5579930106418048
0.9193098755953162,0.6321625785183519,1.8807497957945094,0.5587069396122922
0.9185420950977206,0.6335264289204294,1.8792783353717442,0.5594218689032938
0.9177772262163539,0.6348877400783136,1.8778044277218569,0.560137791055753
0.9170152633370728,0.6362465169515058,1.8763280879261668,0.560854698626229
0.9162562008519795,0.6376027644954839,1.8748493310366257,0.5615725841869385
0.9155000331594685,0.6389564876616439,1.8733681720757305,0.5622914403257963
0.914746754664273,0.6403076913972416,1.8718846260364368,0.5630112596464565
0.9139963597775101,0.6416563806453351,1.8703987078820732,0.5637320347683523
0.9132488429167261,0.6430025603447277,1.8689104325462578,0.5644537583267353
0.912504198505941,0.6443462354299112,1.8674198149328152,0.5651764229727142
0.9117624209756924,0.6456874108310104,1.8659268699156946,0.5659000213732933
0.9110235047630796,0.6470260914737276,1.8644316123388893,0.56662454621141
0.9102874443118063,0.648362282279287,1.8629340570163573,0.5673499901859718
0.9095542340722238,0.6496959881643816,1.8614342187319426,0.5680763460118927
0.9088238685013726,0.651027214041118,1.8599321122392989,0.5688036064201296
0.9080963420630248,0.6523559648169642,1.8584277522618127,0.5695317641577171
0.9073716492277245,0.6536822453946964,1.8569211534925287,0.5702608119878025
0.9066497844728295,0.6550060606723467,1.8554123305940762,0.5709907426896802
0.9059307422825512,0.6563274155431513,1.853901298198596,0.5717215490588251
0.9052145171479945,0.6576463148954996,1.8523880709076692,0.5724532239069259
0.9045011035671972,0.6589627636128833,1.8508726632922459,0.5731857600619176
0.903790496045169,0.660276766573846,1.849355089892577,0.5739191503680136
0.9030826890939303,0.6615883286519342,1.847835365218145,0.574653387685737
0.9023776772325498,0.6628974547156471,1.8463135037475966,0.5753884648919521
0.9016754549871824,0.664204149628389,1.8447895199286775,0.5761243748798938
0.9009760168911062,0.6655084182484203,1.8432634281781661,0.5768611105591983
0.9002793574847594,0.6668102654288104,1.8417352428818103,0.5775986648559323
0.8995854713157765,0.66810969601739,1.8402049783942642,0.5783370307126214
0.8988943529390242,0.669406714856705,1.838672649039026,0.5790762010882791
0.8982059969166366,0.6707013267839698,1.837138269108377,0.5798161689584336
0.8975203978180506,0.6719935366310217,1.8356018528633224,0.580556927315156
0.8968375502200401,0.673283349224276,1.8340634145335313,0.5812984691670863
0.8961574487067502,0.674570769384681,1.83252296831728,0.58204078753946
0.8954800878697309,0.6758558019276735,1.8309805283813942,0.5827838754741337
0.8948054623079703,0.6771384516631355,1.8294361088611946,0.5835277260296103
0.8941335666279278,0.6784187233953507,1.82788972386044,0.5842723322810638
0.893464395443566,0.6796966219229615,1.8263413874512753,0.585017687320363
0.8927979433763832,0.680972152038927,1.8247911136741781,0.5857637842560958
0.8921342050554446,0.6822453185304806,1.8232389165379068,0.5865106162135921
0.8914731751174138,0.683516126179089,1.8216848100194496,0.5872581763349467
0.8908148482065833,0.6847845797604108,1.820128808063975,0.588006457779041
0.8901592189749052,0.6860506840442568,1.8185709245847825,0.5887554537215653
0.889506282082021,0.6873144437945489,1.817011173463255,0.5895051573550399
0.888856032195291,0.688575863769281,1.815449568548812,0.5902555618888355
0.8882084639898238,0.6898349487204801,1.8138861236588626,0.591006660549194
0.8875635721485049,0.6910917033941671,1.8123208525787617,0.591758446579248
0.886921351362025,0.692346132530319,1.8107537690617654,0.5925109132390401
0.8862817963289081,0.6935982408628304,1.809184886828987,0.5932640538055421
0.8856449017555392,0.6948480331194771,1.8076142195693559,0.5940178615726731
0.8850106623561912,0.6960955140218784,1.8060417809395752,0.5947723298513174
0.884379072853052,0.6973406882854609,1.8044675845640827,0.5955274519693423
0.8837501279762506,0.6985835606194223,1.8028916440350096,0.5962832212716148
0.883123822463884,0.6998241357266959,1.8013139729121432,0.5970396311200185
0.8825001510620416,0.7010624183039154,1.7997345847228887,0.5977966748934692
0.8818791085248316,0.70229841304138,1.7981534929622323,0.5985543459879313
0.8812606896144056,0.7035321246230202,1.7965707110927054,0.5993126378164324
0.8806448891009827,0.7047635577263638,1.7949862525443496,0.6000715438090783
0.8800317017628744,0.7059927170225022,1.7934001307146825,0.6008310574130676
0.8794211223865079,0.7072196071760577,1.7918123589686643,0.6015911720927052
0.87881314576645,0.7084442328451505,1.7902229506386653,0.6023518813294159
0.8782077667054298,0.7096665986813664,1.7886319190244344,0.6031131786217576
0.8776049800143616,0.7108867093297252,1.7870392773930688,0.6038750574854339
0.8770047805123674,0.7121045694286491,1.7854450389789833,0.6046375114533062
0.8764071630267988,0.7133201836099314,1.783849216983882,0.6054005340754055
0.8758121223932587,0.7145335564987065,1.7822518245767296,0.6061641189189436
0.8752196534556225,0.715744692713419,1.7806528748937247,0.6069282595683244
0.8746297510660594,0.7169535968657941,1.7790523810382723,0.6076929496251541
0.8740424100850528,0.7181602735608081,1.777450356080959,0.6084581827082515
0.8734576253814205,0.7193647273966595,1.7758468130595273,0.6092239524536575
0.8728753918323349,0.7205669629647399,1.7742417649788527,0.6099902525146446
0.8722957043233424,0.7217669848496062,1.772635224810919,0.6107570765617257
0.8717185577483827,0.7229647976289525,1.7710272054947969,0.6115244182826628
0.871143947009808,0.7241604058735824,1.7694177199366217,0.6122922713824746
0.8705718670184013,0.7253538141473821,1.7678067810095728,0.6130606295834446
0.8700023126933946,0.7265450270072934,1.7661944015538533,0.6138294866251287
0.8694352789624871,0.7277340490032875,1.764580594376671,0.6145988362643614
0.8688707607618628,0.7289208846783389,1.7629653722522194,0.6153686722752627
0.8683087530362077,0.7301055385683999,1.7613487479216603,0.6161389884492444
0.8677492507387268,0.7312880152023749,1.7597307340931065,0.6169097785950157
0.8671922488311606,0.732468319102096,1.7581113434416058,0.6176810365385886
0.8666377422838019,0.7336464547822981,1.7564905886091253,0.618452756123283
0.866085726075511,0.7348224267505947,1.7548684822045368,0.6192249312097312
0.8655361951937325,0.7359962395074544,1.7532450368036023,0.6199975556758823
0.8649891446345096,0.7371678975461771,1.7516202649489614,0.6207706234170062
0.8644445694025,0.7383374053528708,1.7499941791501183,0.6215441283456968
0.8639024645109904,0.7395047674064293,1.74836679188343,0.6223180643918756
0.8633628249819109,0.7406699881785094,1.7467381155920954,0.6230924255027944
0.862825645845849,0.7418330721335086,1.7451081626861444,0.6238672056430374
0.862290922142064,0.742994023728544,1.743476945542429,0.6246423987945239
0.8617586489185004,0.7441528474134304,1.7418444765046137,0.6254179989565096
0.8612288212318007,0.7453095476306595,1.7402107678831675,0.6261940001455883
0.8607014341473189,0.746464128815379,1.738575831955356,0.6269703963956929
0.8601764827391332,0.7476165953953727,1.7369396809652349,0.6277471817580957
0.8596539620900581,0.7487669517910397,1.7353023271236436,0.6285243503014097
0.8591338672916566,0.7499152024153751,1.7336637826081998,0.6293018961115878
0.8586161934442524,0.7510613516739509,1.7320240595632943,0.6300798132919228
0.8581009356569409,0.7522054039648965,1.7303831701000871,0.6308580959630467
0.8575880890476008,0.7533473636788801,1.7287411262965042,0.6316367382629299
0.8570776487429049,0.7544872351990903,1.727097940197234,0.6324157343468798
0.8565696098783312,0.7556250229012181,1.7254536238137255,0.6331950783875392
0.8560639675981727,0.7567607311534391,1.723808189124187,0.6339747645748842
0.8555607170555483,0.7578943643163959,1.7221616480735846,0.6347547871162225
0.8550598534124118,0.7590259267431811,1.7205140125736427,0.6355351402361898
0.8545613718395624,0.7601554227793207,1.7188652945028435,0.6363158181767481
0.8540652675166535,0.7612828567627569,1.717215505706429,0.6370968151971814
0.853571535632202,0.7624082330238326,1.7155646579964012,0.6378781255740931
0.853080171383597,0.7635315558852752,1.7139127631515263,0.6386597436014013
0.8525911699771086,0.764652829662181,1.7122598329173357,0.6394416635903355
0.8521045266278958,0.7657720586619997,1.710605879006131,0.6402238798694315
0.8516202365600151,0.76688924718452,1.7089509130969867,0.641006386784527
0.8511382950064275,0.7680043995218543,1.7072949468357559,0.6417891786987565
0.8506586972090068,0.7691175199584245,1.7056379918350755,0.6425722499925457
0.8501814384185464,0.7702286127709478,1.7039800596743715,0.6433555950636062
