x,y,z
-9.731381753762863,-10.041354108226114,28.262982494031217
-9.754457967322965,-9.90532982286204,28.478399611534005
-9.761469145756841,-9.750547519310157,28.675604761036638
-9.75226063707228,-9.579165832381843,28.851785200463986
-9.726914051709304,-9.393666702527728,29.00450090693607
-9.685752443156138,-9.196788624267041,29.131738862510222
-9.629338127584866,-8.991451382285872,29.2319522269787
-9.558463335487126,-8.780676030984452,29.304083247341513
-9.474134039424088,-8.567504149900298,29.347569141845664
-9.377547782009145,-8.354920335862696,29.362331636848978
-9.270066528962284,-8.14578147022582,29.3487516221018
-9.153185826024886,-7.942755665173137,29.307631270684777
-9.028501638368498,-7.748272985970643,29.24014648712694
-8.897676274669871,-7.564489110537245,29.147792827520977
-8.762404737684088,-7.393262228761009,29.03232805993781
-8.624382700928434,-7.2361426549837455,28.89571431079734
-8.485277117896329,-7.0943739615977774,28.74006236188799
-8.346700208626732,-6.968904014890325,28.56758007408291
-8.210187407155846,-6.8604038507322365,28.38052656013057
-8.077179467857247,-6.769292407899631,28.181172848288032
-7.9490088447719485,-6.695765015383859,27.97176956088682
-7.82689017705626,-6.639823764424182,27.75452151271357
-7.711914595570125,-6.601308107173973,27.53156888163808
-7.605047437824145,-6.579924319219207,27.304974313691464
-7.507128891754993,-6.575272766241181,27.07671520380773
-7.418877009908841,-6.586872128826835,26.848680240611294
-7.3408926024794035,-6.614180230417437,26.622669440827003
-7.273665458197553,-6.656611061130711,26.400396773156004
-7.217581412168995,-6.7135479429583516,26.183494606184485
-7.172929801198194,-6.784352895856722,25.973519283927978
-7.139910918485974,-6.868372377100833,25.771957224457644
-7.118643155033385,-6.964939654612392,25.580231001771207
-7.109169529656724,-7.073374097546388,25.399704960736116
-7.111463376983978,-7.192977703654444,25.231689927633962
-7.125433077981827,-7.323029253537176,25.077446733669998
-7.150925648822016,-7.462776420308431,24.93818817070284
-7.187729190947143,-7.611426226553399,24.815079165000654
-7.235574103024064,-7.768134237987182,24.709234836833637
-7.294133109659147,-7.931992909992097,24.621716263837275
-7.363020177167802,-8.102019533598826,24.553523717343914
-7.441788364782175,-8.277144276998131,24.505587169471237
-7.529926764425927,-8.456198833417362,24.4787539265699
-7.626856727914481,-8.637906322033727,24.473773309326827
-7.731927565022733,-8.820873079253802,24.49127835942085
-7.844411987142141,-9.003583058679663,24.531764643017983
-7.9635015980270305,-9.184395634895909,24.595566344242418
-8.088302856051753,-9.361547712718414,24.68283024525494
-8.217833777084895,-9.533160835894188,24.793487744392024
-8.351022010592388,-9.697254248920494,24.927226435446677
-8.486704538033168,-9.85176445337613,25.083461451914637
-8.623629710774171,-9.99457207593832,25.26130865127815
-8.760461937668065,-10.123535878801782,25.45956101213134
-8.895789552074541,-10.236534632056612,25.67666945384698
-9.028136263194414,-10.331515372807297,25.910731227776136
-9.155976418836095,-10.406548253952131,26.15948632580578
-9.277754158223555,-10.459884871775282,26.420325282449944
-9.391906614243707,-10.49002047755823,26.690308292488318
-9.496890678263147,-10.495754383292045,26.96619851589867
-9.591212914194486,-10.47624800043353,27.24450871049084
-9.673461818931722,-10.431075774410308,27.521561674405298
-9.742341414066063,-10.360266139707347,27.793562924302883
-9.796704912605238,-10.264329149228315,28.056683620092464
-9.835587050684223,-10.1442680903418,28.30715065304424
-9.858233603485253,-10.001573228880321,28.541339996032608
-9.864126583634791,-9.838196783383323,28.755868993888317
-9.853003784546411,-9.656509505211673,28.947683041784213
-9.824871369279478,-9.459240621570368,29.114131646600708
-9.780009126927856,-9.249403636547289,29.253031516868674
-9.718967346014749,-9.030211958985747,29.36271156199733
-9.642555835362312,-8.804988795467056,29.442039575264143
-9.551825208368449,-8.577076002089292,29.490428977318253
-9.4480414877077,-8.349746624681728,29.50782676773497
-9.332655112424314,-8.126125267937178,29.494684263597318
-9.207265857304169,-7.909119728691778,29.451913489960212
-9.073585223826674,-7.7013663089502735,29.380832588446648
-8.933397927948464,-7.505190143287604,29.28310398278302
-8.788524018309541,-7.322580813139977,29.160669021402366
-8.640782994441135,-7.155182557467482,29.015682536906837
-8.491961060494793,-7.00429760730452,28.85045027577295
-8.34378235152024,-6.870900674137947,28.667371456808784
-8.197884752596325,-6.755662153691374,28.468888231933203
-8.05580052233595,-6.658977692100851,28.257442846751736
-7.918941800100089,-6.581001673735666,28.035442983222968
-7.788590774581694,-6.521682483828693,27.805235088508322
-7.665894154868533,-6.480797669214919,27.56908518957924
-7.551861445718602,-6.457987481580356,27.329166392871556
-7.447366465916801,-6.452785662859912,27.08755214328421
-7.353151435421936,-6.464646506674129,26.84621413400359
-7.269833113076225,-6.492968018337062,26.607024030711816
-7.197910319993545,-6.537110584993548,26.37175790571058
-7.137772310867231,-6.596411257914729,26.14210255505071
-7.089707486667522,-6.67019374870167,25.919662951233594
-7.053912051162581,-6.757774386146375,25.705970148013375
-7.030498217393624,-6.858464315355166,25.50248908220205
-7.019501675126178,-6.97156829564629,25.31062577608237
-7.020888064107617,-7.096380457101235,25.13173350597196
-7.034558342687354,-7.232177473720231,24.96711767385149
-7.060352859348149,-7.378209434067863,24.818038949429344
-7.0980540482670245,-7.533688885892445,24.685714420130193
-7.147387802681889,-7.6977784419604856,24.57131653813064
-7.208023457148219,-7.869577355001894,24.475969519890022
-7.27957244818733,-8.048107527222232,24.400742996248542
-7.361585799765801,-8.23229945521802,24.34664268599131
-7.453550510987527,-8.420978676098581,24.314597886711223
-7.554885029082619,-8.612853291149468,24.30544562629709
-7.664934080528223,-8.806503351831903,24.319911418120007
-7.782963092958957,-9.000372857536869,24.358586668085117
-7.908152520947325,-9.192765180768337,24.421902809567573
-8.039592524488631,-9.38184299092392,24.510102635737216
-8.176278382702181,-9.565633517727065,24.623209360054894
-8.317107100353144,-9.742040148650524,24.760993988734736
-8.46087591538494,-9.908861362322138,24.92294286028061
-8.60628294396478,-10.063817480244868,25.10822548045651
-8.751930880418874,-10.204586068447895,25.315665808321295
-8.896334039653002,-10.328845852688485,25.5437179750624
-9.03792934597054,-10.434328955611225,25.79044904676138
-9.175091630913492,-10.518880565594513,26.05353112084623
-9.306153402898198,-10.58052443166206,26.330244865240218
-9.42942922953237,-10.61753202974529,26.617496632891825
-9.543244389629635,-10.62849246694252,26.91185059950657
-9.6459673733813,-10.612379654997332,27.209576809352754
-9.736045392273573,-10.568612919784295,27.506715123720188
-9.812041800657493,-10.497106968690073,27.799153955875834
-9.87267402910901,-10.398307320243578,28.082721518571805
-9.916850443766052,-10.273207910116476,28.35328629175251
-9.943704400856493,-10.12334832278484,28.60686231716864
-9.952623763085423,-9.950789418037235,28.839714286890946
-9.943274228335182,-9.758067445315596,29.048457024130386
-9.915615103736586,-9.548128317220176,29.2301440494522
-9.869906473908307,-9.324245111700929,29.38234051044937
-9.806707199603528,-9.089923137899573,29.5031767234223
-9.726863676116816,-8.848797742657064,29.591379918485632
-9.63148981104957,-8.604530475517745,29.64628328521773
-9.521939170956458,-8.360709137131158,29.667812975129504
-9.399770658356443,-8.12075674737863,29.65645511965867
-9.266709410726534,-7.887853414076055,29.613206199862457
-9.124604687160112,-7.6648741572725605,29.539510516693397
-8.975386729454605,-7.454344136825963,29.437189530251526
-8.821024316887975,-7.258411679715611,29.308367230467713
-8.663484613539685,-7.0788382023594725,29.15539564865744
-8.50469663228768,-6.917003298775656,28.98078397496237
-8.346519304076237,-6.773922544915456,28.787133966997388
-8.190714775707894,-6.650275248658327,28.577083468830637
-8.03892725700335,-6.546439252279707,28.353259115962135
-7.89266742023,-6.462529982142699,28.118238562073657
-7.753302096607961,-6.398441213695557,27.87452196405754
-7.622048860926869,-6.353885580326176,27.62451209446863
-7.499974839385709,-6.328432632584476,27.37050196402908
-7.3879991412691455,-6.321543851087806,27.114668952268175
-7.286898170160676,-6.332603222051484,26.859074175786336
-7.197313131588934,-6.360943026362178,26.6056659053877
-7.119759021468703,-6.405864595787679,26.35628595047584
-7.054634480887602,-6.4666540525649685,26.112678038795202
-7.002231999633305,-6.542593225199241,25.876497320560386
-6.962747955150106,-6.632966022547844,25.64932030624837
-6.936292067766267,-6.737060591710325,25.432654543861844
-6.922896041619426,-6.854167808939027,25.227947704275785
-6.9225210145503935,-6.983576350771838,25.03659544367812
-6.935063707368114,-7.124564895611617,24.85994781337402
-6.960361141245931,-7.276391840074242,24.699313866761127
-6.998193791797,-7.438282923310275,24.55596411656835
-7.048287193146047,-7.60941720456186,24.431130605810843
-7.110312000622218,-7.788911800372409,24.326004295111556
-7.18388254791421,-7.975805842417317,24.241729483683436
-7.268553990498997,-8.169044154012122,24.17939500016421
-7.363818191801078,-8.367461209203693,24.140021918875988
-7.469098474640677,-8.569765959069938,24.124547563624628
-7.583743564894967,-8.774528410636652,24.133805712615555
-7.707020873197303,-8.980168546316431,24.168502801957228
-7.838109626185453,-9.18494891228308,24.2291905130437
-7.976093987505304,-9.386971345614807,24.316234523565388
-8.11995697566857,-9.584179666917557,24.429780475841586
-8.268575397537541,-9.774368789147376,24.569717571040567
-8.420716514731206,-9.95520181909922,24.735640730341714
-8.575037191245938,-10.124235935973088,24.92681378428482
-8.730085843386265,-10.2789578404018,25.142133721574
-8.884308275906402,-10.416829200537974,25.380100386815773
-9.036057596787478,-10.535341946167744,25.638792117077916
-9.183609007080618,-10.6320823325682,25.915851915220113
-9.325179591485174,-10.704803674155412,26.20848423120463
-9.458953490906818,-10.75150342033424,26.513468182901466
-9.583112117300749,-10.770503283577002,26.827186444280894
-9.69586912116923,-10.760527493016623,27.145672954971026
-9.79550917573264,-10.720775214463085,27.4646788513348
-9.880429518799517,-10.650982220106497,27.779756335843643
-9.94918268246926,-10.551467147987486,28.086358061141713
-10.000518645279481,-10.423158114868674,28.379948558067028
-10.033424416753304,-10.267596378042109,28.65612288151404
-10.047159003403639,-10.086915082753567,28.91072667241813
-10.041281802743582,-9.883792783805086,29.13997131311528
-10.015672702433397,-9.661383237862074,29.34053780699311
-9.970542585613847,-9.423224620872723,29.509663713024956
-9.906433263977469,-9.173133784145339,29.645207519147373
-9.82420713802071,-8.915089946298613,29.745689535754646
-9.725026249601367,-8.653116208033438,29.81030495631467
-9.610322386565711,-8.391164337974146,29.838911929818064
-9.48175939382041,-8.13300941196705,29.831995686448945
-9.341189762306605,-7.88215911958205,29.790612936362315
-9.190607567223527,-7.641781373088196,29.716321069153683
-9.032099971361603,-7.414652214920739,29.611097446959924
-8.867799394185319,-7.203124473533871,29.47725402220082
-8.699838216794408,-7.009116209498914,29.31735210879404
-8.530307573755357,-6.834116878195202,29.134121414037107
-8.361221400378904,-6.679208326518263,28.93038652578962
-8.19448648222427,-6.54509730790596,28.709003009230653
-8.031878867969953,-6.432156078105855,28.472804321629848
-7.875026646717231,-6.340467775292905,28.224559884715074
-7.725398794825764,-6.269873644853416,27.96694395976958
-7.5842995631193215,-6.220019587659472,27.70251444969537
-7.452867715284978,-6.190400101236193,27.433700420514263
-7.332079834025338,-6.18039813417015,27.162796957345865
-7.222756866563199,-6.189319898604468,26.891965916222095
-7.125573086213417,-6.216424091935135,26.62324118163968
-7.041066714247291,-6.260945329643907,26.35853718767663
-6.969651505099623,-6.322111847511227,26.099659614150546
-6.911628569142618,-6.399157697540803,25.84831712857102
-6.867198061522068,-6.491329875972245,25.606133636738537
-6.836470158351334,-6.597890777469532,25.37466019061697
-6.819475042573498,-6.718116489148513,25.155386137284797
-6.816171586548909,-6.851291382107415,24.949749013710743
-6.826454533844118,-6.996699494750356,24.75914283325937
-6.850160040084524,-7.153613152485677,24.584924439251413
-6.8870694870447124,-7.32127925480507,24.42841762349463
-6.936911533431071,-7.498903648470367,24.29091471846643
-6.999362408184241,-7.6856340241612315,24.17367535388521
-7.074044492666648,-7.880541729918899,24.0779221078174
-7.160523276111925,-8.082603035876508,24.00483270619359
-7.258302804497919,-8.290680493744429,23.95552839244044
-7.366819840634582,-8.503504687076784,23.931058438598573
-7.485436873860345,-8.719657521392246,23.932380234074323
-7.613434306112949,-8.937557678078987,23.96033498534443
-7.750002150204542,-9.155449290622318,24.015618954664742
-7.894231665556983,-9.371395036034846,24.098750348316972
-8.045107358133997,-9.583274763144093,24.210032273593214
-8.201499942436406,-9.788791082114091,24.349512382449614
-8.362160913374417,-9.98548326008202,24.516940313511043
-8.525719410249543,-10.170750619234456,24.71172444604669
-8.690682092933269,-10.341886564938433,24.93288963550096
-8.855436807031706,-10.496123990737074,25.179038406236376
-9.018260826638613,-10.63069234259011,25.448318583876937
-9.177334239778766,-10.742885847185816,25.738399981919454
-9.330759106425328,-10.830141793390341,26.046463799437884
-9.4765845818019,-10.890126577717375,26.36920758145281
-9.612838151173678,-10.920826418846099,26.702868705168836
-9.737562536950357,-10.920638526551333,27.043268385104945
-9.848857618970396,-10.888457767349552,27.38587729284596
-9.9449261694598,-10.823753311643152,27.7259025166406
-10.0241218089932,-10.726629526842265,28.0583939500229
-10.08499721813666,-10.597865818125934,28.37836657256791
-10.126350346027472,-10.438930969760914,28.68093345488645
-10.147266225598846,-10.251968993259569,28.96144297678426
-10.147152032092738,-10.039755379224113,29.215612879159373
-10.125763240239449,-9.805624800696867,29.43965350715139
-10.083219157152465,-9.553373539316867,29.630373040499197
-10.020006672048611,-9.2871419036063,29.785258649130373
-9.93697176372751,-9.011283483366316,29.902529236095223
-9.835299048552915,-8.730229009826612,29.981157569144724
-9.716480380525761,-8.448352796918988,30.020861892840824
-9.58227415959756,-8.169849192657251,30.022069314567542
-9.434657491025872,-7.898625324232822,29.985855066326735
-9.275773700918103,-7.638214579378567,29.913863280958775
-9.107877671396658,-7.39171387177752,29.80821507205751
-8.933281653686723,-7.161745075068035,29.67141074807268
-8.754303689100169,-6.950439965050117,29.50623165193492
-8.573220547336437,-6.759446132687265,29.315646748243257
-8.392226583268364,-6.589950581604312,29.10272780813196
-8.213399464328571,-6.442717025642629,28.870575884873954
-8.038673198229628,-6.318132786071474,28.62226050823882
-7.869818497043856,-6.216261393430894,28.360772008618234
-7.7084301468248135,-6.136897338261288,28.088986539155886
-7.55592076984977,-6.079620015686391,27.809642719541614
-7.413520197739092,-6.043844605434771,27.525328464432825
-7.282279483758975,-6.028868015800669,27.238476213204674
-7.16307866375013,-6.0339090845747085,26.951365000844078
-7.056637285192379,-6.0581422194484285,26.666127643512382
-6.963526814757888,-6.100724327135164,26.384761542928178
-6.884184091827292,-6.160815167907593,26.109141849280125
-6.818925148012808,-6.237591478758378,25.84103588953094
-6.767958771872902,-6.330255323104328,25.58211798431414
-6.731399305423328,-6.438037198766083,25.333983908307815
-6.709278302967017,-6.5601944924585744,25.098164476383747
-6.701554720204015,-6.696005850850742,24.8761377796404
-6.708123447353655,-6.8447619554746675,24.66933974286766
-6.7288219664417905,-7.005753225997508,24.47917259128141
-6.763435084456581,-7.178254914566987,24.30701102359154
-6.811697693259164,-7.3615099847364585,24.154205770055597
-6.873295553795585,-7.554710216612118,24.02208421596215
-6.947864119674186,-7.756975959395713,23.911947783871575
-7.034985507578878,-7.967334959807263,23.82506573167716
-7.134183726201376,-8.184700810022752,23.76266498274404
-7.244918300806679,-8.407851610625636,23.725915649367423
-7.366576522223436,-8.635409561184446,23.715911889283436
-7.498464551198952,-8.86582232650206,23.733647821340046
-7.639797754938764,-9.097347263432344,23.779988295532664
-7.789690621739664,-9.328039633371196,23.855634531194113
-7.947146769283798,-9.555746195494768,23.96108478612079
-8.111049614264095,-9.778105677029796,24.096590578792718
-8.280154372655923,-9.992557705697838,24.262109352270738
-8.453082148671973,-10.196361795453186,24.45725495576118
-8.628316930373458,-10.386627827589573,24.681247734080834
-8.804206382056423,-10.56035928100753,24.932866658026843
-8.978967340708385,-10.714509863947903,25.210406640493648
-9.150696797276208,-10.846053767682344,25.511643964749805
-9.317389193920441,-10.952068591331225,25.833814271345062
-9.476960466907082,-11.029829180331971,26.17360631718141
-9.627279181284665,-11.07690929114278,26.52717559923026
-9.766204554241542,-11.091286803982713,26.890180627331873
-9.89163085396126,-11.071447076306889,27.25784403054519
-10.001537054352964,-11.016478120490843,27.62503902854921
-10.094040155831737,-10.926150833512724,27.986400100261264
-10.167450072373118,-10.800977584937506,28.336454640988958
-10.220323577746282,-10.642243228828274,28.66977036644809
-10.251514546068256,-10.45200404306461,28.981111376236676
-10.260217650491423,-10.233052176988618,29.265594444887572
-10.246002842904012,-9.988845704529776,29.518836414960344
-10.208838338023156,-9.723407117171424,29.737083745565503
-10.149100429535741,-9.44119563983277,29.917316321848688
-10.067569254029557,-9.146960962160847,30.057319466861
-9.965410499619198,-8.845587411332307,30.155720579674718
-9.844143950902696,-8.541938156409207,30.211989600193863
-9.705600574951646,-8.2407086696924,30.226405247950975
-9.551870535398209,-7.946297441320191,30.199991463648104
-9.385244934792235,-7.662699968757709,30.134430267207765
-9.208154284088833,-7.393430055062806,30.031958164327996
-9.023106745112772,-7.141469744654884,29.89525395502106
-8.832628853770188,-6.909247198829065,29.727325031759108
-8.63921103013006,-6.6986399457976695,29.53139840260129
-8.445259653591284,-6.510999647399295,29.310821322527836
-8.253056911032848,-6.347193725451465,29.068974948070064
-8.064729047923008,-6.2076589046387065,28.809202950142037
-7.882223117382601,-6.092461936431954,28.53475566337165
-7.70729188667621,-6.00136318522565,28.24874930083183
-7.54148625720419,-5.933879668344766,27.95413902975074
-7.386154193862562,-5.889344232584081,27.65370399274478
-7.2424451727960815,-5.8669595735219895,27.3500424258879
-7.111319027245934,-5.865845241280843,27.04557473272682
-6.993558060055337,-5.885077046808029,26.742552508187195
-6.889781351209736,-5.923718725245816,26.443071804453062
-6.800460379087993,-5.980846015510736,26.14908907536717
-6.725935085094423,-6.055563559547331,25.862438571805313
-6.666429666202495,-6.1470151521849505,25.58485008363128
-6.6220676015842574,-6.254388161947433,25.317966429336455
-6.592885366329658,-6.376912593097536,25.063359867554734
-6.57884453981669,-6.513855597158809,24.822547097787353
-6.579842040923129,-6.664511994838695,24.59700245111861
-6.595718310306515,-6.828191347264987,24.38816896083412
-6.6262633511042415,-7.00420208342383,24.19746703818877
-6.671220543084647,-7.191833120430764,24.02630047539946
-6.73028824784697,-7.3903333780911415,23.876059490548702
-6.803119225950857,-7.598889581471723,23.74812047995023
-6.889317929438254,-7.816602761905243,23.643842110232566
-6.988435771552832,-8.042463924192292,23.564557342435172
-7.099964510944193,-8.275329415217017,23.511560958659366
-7.223327938189233,-8.51389666670287,23.486092140279176
-7.357872071314375,-8.756681060452088,23.48931168123808
-7.50285422557031,-9.001995089786497,23.52227345792075
-7.657431253092466,-9.247930807877449,23.585889981448453
-7.820647456265849,-9.492347089556194,23.680891917440945
-7.991422756646547,-9.732863395576018,23.807781881767877
-8.168541778285494,-9.966861748222575,23.966783190647387
-8.350644605087373,-10.191498799270521,24.15778450811738
-8.536220153425424,-10.403730020121149,24.380282165043223
-8.723603160090743,-10.600347641383346,24.633322682035793
-8.910975734105916,-10.778033668975503,24.915448056273746
-9.096374609176012,-10.933429068081297,25.224647602906057
-9.277705082466928,-11.063218143415229,25.558321532238637
-9.452762292127202,-11.164228371693827,25.913258455759838
-9.619260693646114,-11.233541475396212,26.285634474391998
-9.77487161307783,-11.268612850241022,26.6710355323386
-9.917268844110843,-11.267393193578608,27.064507970297832
-10.044181268169552,-11.228445616786207,27.460638510844557
-10.153451091588103,-11.15105037003975,27.85366395014825
-10.24309558977063,-11.035288945822323,28.237608315873175
-10.311369629695228,-10.882099750665702,28.606442542942204
-10.356825929809055,-10.693298784886125,28.954259602399368
-10.37836963270974,-10.471560851102138,29.27545561877506
-10.37530393806622,-10.220359691086133,29.564906448966536
-10.3473637382044,-9.94386865387545,29.81812860228511
-10.294734893827142,-9.646826848538147,30.031414264009992
-10.218057566358791,-9.33437871130405,30.20193185792938
-10.118413090371542,-9.0118971945524,30.327786382112457
-9.997294932795402,-8.684801980665661,30.408037014117454
-9.856565336773162,-8.358384196533093,30.44267294191832
-9.698400164937228,-8.0376480205166,30.43255165619419
-9.525225086029538,-7.727177407358496,30.37930648610396
-9.339646567381282,-7.431033848948305,30.285231594095617
-9.144381358906426,-7.152687783962255,30.153153928927058
-8.942187804670521,-6.894983632808351,29.986300985493155
-8.735801890097994,-6.660135973547277,29.788172276463122
-8.527880342490429,-6.449752591954534,29.562420920418607
-8.320952432839558,-6.264878928873931,29.312749971600624
-8.117381385930768,-6.106058046889354,29.042826168227332
-7.919335683763121,-5.9734002221623355,28.756212158085678
-7.728769972823606,-5.866656946468659,28.456316819401437
-7.547414877434348,-5.785294839224855,28.146362301659654
-7.376774618832684,-5.728565649076161,27.829365602555757
-7.2181312629380985,-5.695570366513126,27.508132367386885
-7.072554311918778,-5.685315276697849,27.185260335364063
-6.940914279927079,-5.6967591781526865,26.863150006134873
-6.823899015262294,-5.728851559807687,26.54402041087134
-6.722031697863791,-5.780561918275189,26.229928111303252
-6.63568949095907,-5.850900707170846,25.922787933604884
-6.565122023111372,-5.938932607538485,25.62439418898522
-6.510469064155202,-6.043783037774574,25.33644158409275
-6.471776824442903,-6.164638572650528,25.060545021503735
-6.44901248954797,-6.300742179173399,24.79825786199702
-6.442076687333608,-6.4513839394993076,24.551088262791787
-6.4508136996464405,-6.615887913124285,24.32051331726728
-6.475019290323677,-6.7935956824034935,24.107990746193195
-6.514446072788323,-6.983847046394,23.914967901601816
-6.568806416898479,-7.185958270394079,23.74288781552842
-6.637772899470431,-7.399198262545988,23.59319198966016
-6.720976360873642,-7.622763031976325,23.467319561839084
-6.818001648139223,-7.855748814869389,23.36670242047648
-6.928381159278499,-8.097124321088911,23.292755781048008
-7.051586339262,-8.345702663410256,23.246863692423236
-7.187017328490866,-8.60011368626149,23.23035892106572
-7.33399101761963,-8.858777597722465,23.244496683335324
-7.4917278431661805,-9.119881056964589,23.29042176374523
-7.659337702598564,-9.381356999924389,23.369128671419563
-7.835805605388829,-9.640870200453177,23.481414793826712
-8.019977621334899,-9.895810136873797,23.627826840094063
-8.21054791902142,-10.143293471549443,23.808601135460695
-8.40604786561413,-10.380178574023107,24.023599198372207
-8.604838228122949,-10.603094216625257,24.272240796322883
-8.80510556099305,-10.808484508962934,24.55343679094106
-9.00486412451223,-10.992671991872243,24.865525767730702
-9.20196454288848,-11.151939361387972,25.206219260382827
-9.394110260860698,-11.282629880212392,25.57255981790945
-9.578882963101206,-11.381265385179862,25.960898041700467
-9.753777262773188,-11.444676090167581,26.366894938026896
-9.916245166463408,-11.470141724720383,26.78555209307836
-10.063749717835067,-11.455531463570766,27.21127695964221
-10.193826605662505,-11.399438236873792,27.63798221176552
-10.304151968694413,-11.301295507151975,28.059220672009886
-10.392613636761338,-11.161467361794795,28.468351321975792
-10.457382483087144,-10.98130259136391,28.858730127140344
-10.496980082406097,-10.763145267558032,29.22391629005893
-10.510338635840728,-10.510297507449593,29.557881627165095
-10.496849308543451,-10.226933522592919,29.855210352710312
-10.456395504522423,-9.91796839983724,30.11127556050218
-10.389368642514842,-9.588889012107353,30.322380901731393
-10.296664876950313,-9.245557855744522,30.485858040035016
-10.179662717688032,-8.894002992676912,30.600114580433416
-10.04018263723297,-8.540208195173257,30.664631081395655
-9.8804312355322,-8.18991682433336,30.679910713786573
-9.702932994645789,-7.84846088397219,30.647387177195625
